,reporting_date,total_cases,new_cases_today,total_tests,new_tests_today,total_deaths,new_deaths_today,OLD_deaths,total_recovered,new_recovered_today,intensive_care_right_now,emergency_calls,information_calls,persons_in_quarantine,persons_in_home_isolation,tests_for_case_definition,tests_upon_request,tests_done_before_today_and_reported_today,rapid_tests,infected_asymptomatic,infected_hospitalized,infected_positive_retests,persons_in_institutional_isolation,persons_in_home_quarantine,persons_in_institutional_quarantine,romania_population_2020
696,2020-12-25,612373,3812,4706490.0,16862.0,15023.0,111.0,,530308.0,6479.0,1233.0,2619.0,329.0,,39211.0,11262.0,5600.0,,,,9833.0,673.0,9677.0,58974.0,141.0,19317984
697,2020-12-24,608561,4310,4689628.0,32914.0,14912.0,146.0,,523829.0,7406.0,1234.0,2940.0,483.0,,39537.0,19032.0,8621.0,5261.0,,,10351.0,945.0,10047.0,59018.0,141.0,19317984
698,2020-12-23,604251,5459,4656714.0,25840.0,14766.0,130.0,,516423.0,7444.0,1251.0,2942.0,569.0,,38819.0,17825.0,8015.0,,,,10754.0,941.0,10248.0,62126.0,161.0,19317984
699,2020-12-22,598792,5009,4630874.0,23844.0,14636.0,155.0,,508979.0,7083.0,1252.0,3610.0,972.0,,40211.0,16036.0,7798.0,10.0,,,11117.0,1019.0,10412.0,57815.0,162.0,19317984
700,2020-12-21,593783,2489,4607030.0,7185.0,14481.0,87.0,,501896.0,3119.0,1255.0,2208.0,,,41342.0,5310.0,1806.0,69.0,,,11430.0,333.0,10738.0,61868.0,162.0,19317984
701,2020-12-20,591294,3350,4599845.0,12293.0,14394.0,98.0,,498777.0,5398.0,1267.0,2589.0,,,41786.0,7764.0,4470.0,59.0,,,11360.0,501.0,10781.0,63374.0,105.0,19317984
702,2020-12-19,587944,5158,4587552.0,25826.0,14296.0,139.0,,493379.0,8431.0,1274.0,3638.0,1097.0,,41757.0,16650.0,9138.0,38.0,,,11316.0,937.0,10864.0,62966.0,127.0,19317984
703,2020-12-18,582786,5340,4561726.0,27529.0,14157.0,188.0,,484948.0,7809.0,1270.0,3589.0,1217.0,,42061.0,18226.0,9256.0,47.0,,,11710.0,1006.0,11172.0,65264.0,124.0,19317984
704,2020-12-17,577446,5697,4534197.0,28281.0,13969.0,107.0,,477139.0,7640.0,1297.0,3927.0,1066.0,,42782.0,18117.0,9982.0,182.0,,,11860.0,1035.0,11296.0,66638.0,123.0,19317984
705,2020-12-16,571749,5991,4505916.0,44601.0,13862.0,164.0,,469499.0,4449.0,1267.0,3839.0,874.0,,43109.0,17926.0,10265.0,16410.0,,,11977.0,945.0,11298.0,66541.0,124.0,19317984
706,2020-12-15,565758,6171,4461315.0,25185.0,13698.0,204.0,,465050.0,4270.0,1255.0,4472.0,1214.0,,42590.0,15740.0,9445.0,,,,12202.0,947.0,11666.0,64751.0,138.0,19317984
707,2020-12-14,559587,3252,4436130.0,8059.0,13494.0,109.0,,460780.0,3420.0,1289.0,2684.0,,,42741.0,6250.0,1809.0,,,,12379.0,387.0,12222.0,65168.0,137.0,19317984
708,2020-12-13,556335,4435,4428071.0,14859.0,13385.0,121.0,,457360.0,5883.0,1289.0,,,,42328.0,9650.0,5209.0,,,,12136.0,583.0,11460.0,65354.0,130.0,19317984
709,2020-12-12,551900,6333,4413212.0,26399.0,13264.0,148.0,,451477.0,8309.0,1288.0,3983.0,760.0,,40723.0,17098.0,9291.0,10.0,,,11886.0,976.0,11419.0,65271.0,104.0,19317984
710,2020-12-11,545567,6460,4386813.0,30246.0,13116.0,168.0,,443168.0,8489.0,1299.0,4321.0,729.0,,40530.0,20287.0,9959.0,,,,12319.0,1252.0,11527.0,66100.0,116.0,19317984
711,2020-12-10,539107,7067,4356567.0,31437.0,12948.0,127.0,,434679.0,8863.0,1288.0,4093.0,735.0,,42757.0,21078.0,10359.0,,,,12251.0,1048.0,11637.0,89673.0,115.0,19317984
712,2020-12-09,532040,7365,4325130.0,31458.0,12821.0,161.0,,425816.0,9019.0,1271.0,4148.0,723.0,,43582.0,20394.0,11064.0,,,,12430.0,1169.0,11821.0,66572.0,105.0,19317984
713,2020-12-08,524675,7439,4293672.0,29400.0,12660.0,213.0,,416797.0,7676.0,1276.0,5199.0,1027.0,,42582.0,19176.0,9975.0,249.0,,,12571.0,1275.0,11957.0,66867.0,128.0,19317984
714,2020-12-07,517236,3660,4264272.0,8791.0,12447.0,127.0,,409121.0,3509.0,1280.0,2866.0,,,45009.0,6532.0,2259.0,,,,12762.0,746.0,12075.0,67627.0,126.0,19317984
715,2020-12-06,513576,5231,4255481.0,17556.0,12320.0,134.0,,405612.0,6405.0,1289.0,3263.0,,,45185.0,11391.0,6139.0,26.0,,,12587.0,1137.0,11932.0,68737.0,106.0,19317984
716,2020-12-05,508345,8072,4237925.0,32445.0,12186.0,134.0,,399207.0,8995.0,1280.0,4827.0,875.0,,44941.0,20672.0,11679.0,4.0,,,12472.0,1667.0,11979.0,79642.0,88.0,19317984
717,2020-12-04,500273,8062,4205480.0,35467.0,12052.0,176.0,,390212.0,9211.0,1275.0,4776.0,745.0,,45133.0,23340.0,12127.0,,,,12940.0,1453.0,12138.0,78655.0,64.0,19317984
718,2020-12-03,492211,7661,4170013.0,32120.0,11876.0,211.0,,381001.0,9770.0,1252.0,5180.0,813.0,,44965.0,20420.0,11700.0,,,,13156.0,1353.0,12191.0,68826.0,63.0,19317984
719,2020-12-02,484550,4916,4137893.0,15701.0,11665.0,135.0,,371231.0,10297.0,1260.0,3584.0,730.0,,39652.0,11455.0,4246.0,,,,13529.0,822.0,11860.0,63957.0,63.0,19317984
720,2020-12-01,479634,4272,4122192.0,14625.0,11530.0,199.0,,360934.0,7746.0,1259.0,3851.0,661.0,,45863.0,9551.0,5037.0,37.0,,,13438.0,455.0,12186.0,65772.0,63.0,19317984
721,2020-11-30,475362,3826,4107567.0,9785.0,11331.0,138.0,,353188.0,4336.0,1251.0,3212.0,,,47982.0,7039.0,2747.0,,,,13261.0,434.0,12097.0,68464.0,65.0,19317984
722,2020-11-29,471536,5554,4097782.0,16225.0,11193.0,148.0,,348852.0,13088.0,1250.0,3652.0,,,48541.0,9877.0,6348.0,,,,13200.0,787.0,11978.0,69194.0,68.0,19317984
723,2020-11-28,465982,8134,4081557.0,33021.0,11045.0,161.0,,335764.0,9107.0,1249.0,4859.0,618.0,,46389.0,20669.0,12352.0,,,,13040.0,1298.0,11952.0,70150.0,62.0,19317984
724,2020-11-27,457848,8499,4048536.0,36649.0,10884.0,172.0,,326657.0,3143.0,1226.0,4803.0,629.0,,46856.0,23026.0,12584.0,1039.0,,,13157.0,1208.0,11916.0,69180.0,62.0,19317984
725,2020-11-26,449349,9005,4011887.0,36891.0,10712.0,171.0,,323514.0,9629.0,1226.0,5095.0,716.0,,48458.0,22829.0,13442.0,620.0,,,13248.0,1338.0,12376.0,70873.0,58.0,19317984
726,2020-11-25,440344,9739,3974996.0,35575.0,10541.0,168.0,,313885.0,9697.0,1205.0,5223.0,713.0,,43867.0,22524.0,13051.0,,,,13402.0,1347.0,12561.0,68701.0,15.0,19317984
727,2020-11-24,430605,7753,3939421.0,30740.0,10373.0,196.0,,304188.0,7344.0,1204.0,6062.0,1047.0,,46501.0,19069.0,11671.0,,,,13667.0,1253.0,12688.0,79304.0,13.0,19317984
728,2020-11-23,422852,4207,3908681.0,9938.0,10177.0,130.0,,296844.0,1696.0,1160.0,3334.0,,,48034.0,7488.0,2450.0,,,,13685.0,445.0,12459.0,82274.0,15.0,19317984
729,2020-11-22,418645,5837,3898743.0,20790.0,10047.0,131.0,,295148.0,7838.0,1174.0,3588.0,,,47525.0,13258.0,7532.0,,,,13492.0,881.0,12587.0,74922.0,15.0,19317984
730,2020-11-21,412808,9685,3877953.0,33221.0,9916.0,160.0,,287310.0,8634.0,1132.0,5484.0,832.0,,47048.0,20387.0,12834.0,,,,13294.0,1362.0,13663.0,77333.0,16.0,19317984
731,2020-11-20,403123,9272,3844732.0,36453.0,9756.0,160.0,,278676.0,9086.0,1139.0,5275.0,683.0,,46568.0,21299.0,15154.0,,,,13548.0,1412.0,13628.0,77496.0,17.0,19317984
732,2020-11-19,393851,10108,3808279.0,36963.0,9596.0,167.0,,269590.0,8203.0,1131.0,5552.0,734.0,,48140.0,20954.0,16009.0,,,,13447.0,1334.0,13281.0,79434.0,19.0,19317984
733,2020-11-18,383743,10269,3771316.0,37906.0,9429.0,168.0,,261387.0,8143.0,1174.0,5494.0,747.0,,46875.0,23269.0,14637.0,,,,13179.0,1207.0,13285.0,80763.0,19.0,19317984
734,2020-11-17,373474,8262,3733410.0,31082.0,9261.0,186.0,,253244.0,6611.0,1174.0,6412.0,1046.0,,46884.0,18868.0,12214.0,,,,13292.0,497.0,13382.0,80262.0,16.0,19317984
735,2020-11-16,365212,4931,3702328.0,11266.0,9075.0,149.0,,246633.0,2801.0,1187.0,3522.0,,,47397.0,7499.0,3767.0,,,,13467.0,445.0,13229.0,80152.0,17.0,19317984
736,2020-11-15,360281,7096,3691062.0,23166.0,8926.0,113.0,,243832.0,4781.0,1169.0,4034.0,,,46064.0,13195.0,8376.0,1595.0,,,12996.0,1814.0,13161.0,80818.0,23.0,19317984
737,2020-11-14,353185,9460,3667896.0,37040.0,8813.0,129.0,,239051.0,7243.0,1172.0,5800.0,935.0,,48129.0,21204.0,15836.0,,,,12919.0,1434.0,13207.0,79532.0,23.0,19317984
738,2020-11-13,343725,9489,3630856.0,37136.0,8684.0,174.0,,231808.0,6892.0,1149.0,4556.0,831.0,,47681.0,22169.0,14967.0,,,,12892.0,2358.0,13141.0,78569.0,19.0,19317984
739,2020-11-12,334236,10142,3593720.0,35762.0,8510.0,121.0,,224916.0,6830.0,1152.0,4566.0,816.0,,44243.0,20855.0,14907.0,,,,12852.0,2599.0,13013.0,81163.0,19.0,19317984
740,2020-11-11,324094,9799,3557958.0,38863.0,8389.0,203.0,,218086.0,6678.0,1092.0,4489.0,843.0,,42760.0,23110.0,15753.0,,,,12687.0,2074.0,12770.0,86177.0,19.0,19317984
741,2020-11-10,314295,7304,3519095.0,31005.0,8186.0,177.0,,211408.0,4615.0,1093.0,5031.0,1234.0,,41272.0,18988.0,12017.0,,,,12727.0,1682.0,12767.0,81518.0,19.0,19317984
742,2020-11-09,306991,3240,3488090.0,11445.0,8009.0,130.0,,206793.0,2114.0,1076.0,2738.0,,,41024.0,7286.0,4159.0,,,,12688.0,991.0,24762.0,72980.0,19.0,19317984
743,2020-11-08,303751,6752,3476645.0,21552.0,7879.0,86.0,,204679.0,3565.0,1056.0,2956.0,,,40629.0,13421.0,8131.0,,,,12295.0,927.0,23788.0,71017.0,20.0,19317984
744,2020-11-07,296999,9937,3455093.0,36848.0,7793.0,130.0,,201114.0,5143.0,1048.0,4472.0,882.0,,39505.0,20612.0,15590.0,646.0,,,12113.0,1424.0,24181.0,69846.0,19.0,19317984
745,2020-11-06,287062,10260,3418245.0,38636.0,7663.0,123.0,,195971.0,4886.0,1001.0,4535.0,918.0,,40615.0,21568.0,16830.0,238.0,,,12133.0,2035.0,10186.0,66563.0,14.0,19317984
746,2020-11-05,276802,9714,3379609.0,37742.0,7540.0,121.0,,191085.0,4825.0,1014.0,3330.0,974.0,,37685.0,21622.0,16063.0,57.0,,,12061.0,2039.0,10042.0,63938.0,9.0,19317984
747,2020-11-04,267088,8651,3341867.0,36558.0,7419.0,146.0,,186260.0,5085.0,1001.0,3410.0,1265.0,,33630.0,21808.0,14156.0,594.0,,,11867.0,1916.0,11373.0,59339.0,18.0,19317984
748,2020-11-03,258437,7733,3305309.0,30439.0,7273.0,120.0,,181175.0,3814.0,974.0,3861.0,1377.0,,31674.0,17698.0,12638.0,103.0,,,11897.0,1326.0,11289.0,58021.0,18.0,19317984
749,2020-11-02,250704,4041,3274870.0,10566.0,7153.0,86.0,,177361.0,1386.0,916.0,1899.0,,,30083.0,7089.0,3477.0,,,,11702.0,820.0,11114.0,55963.0,15.0,19317984
750,2020-11-01,246663,5324,3264304.0,21556.0,7067.0,99.0,,175975.0,3462.0,910.0,2350.0,,,29085.0,12014.0,9409.0,133.0,,,11489.0,971.0,10987.0,54998.0,13.0,19317984
751,2020-10-31,241339,5753,3242748.0,36181.0,6968.0,101.0,,172513.0,4616.0,923.0,2957.0,857.0,,28797.0,20708.0,15473.0,,,,11254.0,2448.0,10860.0,54373.0,15.0,19317984
752,2020-10-30,235586,6546,3206567.0,36589.0,6867.0,103.0,,167897.0,4045.0,917.0,2988.0,952.0,,28762.0,22342.0,13993.0,254.0,,,11236.0,1059.0,11253.0,53050.0,15.0,19317984
753,2020-10-29,229040,6481,3169978.0,36169.0,6764.0,83.0,,163852.0,3997.0,868.0,3025.0,953.0,,27834.0,22182.0,13987.0,,,,10975.0,625.0,10602.0,52185.0,51.0,19317984
754,2020-10-28,222559,5343,3133809.0,37283.0,6681.0,107.0,,159855.0,4225.0,861.0,2823.0,1082.0,,27280.0,22641.0,14174.0,468.0,,,10934.0,777.0,9931.0,50565.0,52.0,19317984
755,2020-10-27,217216,4724,3096526.0,31828.0,6574.0,104.0,,155630.0,3819.0,824.0,3153.0,1503.0,,26534.0,18498.0,10378.0,2952.0,,,10758.0,1084.0,10540.0,59271.0,52.0,19317984
756,2020-10-26,212492,2844,3064698.0,8709.0,6470.0,79.0,,151811.0,2070.0,823.0,1475.0,,,25781.0,6229.0,2480.0,,,,10726.0,357.0,9963.0,54855.0,51.0,19317984
757,2020-10-25,209648,3855,3055989.0,19346.0,6391.0,73.0,,149741.0,1809.0,828.0,1996.0,,,26043.0,11948.0,7344.0,54.0,,,10482.0,947.0,9907.0,55355.0,51.0,19317984
758,2020-10-24,205793,4761,3036643.0,33843.0,6318.0,73.0,,147932.0,3503.0,787.0,2849.0,971.0,,37650.0,19931.0,13912.0,,,,10307.0,1009.0,23178.0,51139.0,51.0,19317984
759,2020-10-23,201032,5028,3002800.0,41238.0,6245.0,82.0,,144429.0,3340.0,782.0,2617.0,912.0,,24199.0,22018.0,13333.0,5887.0,,,10427.0,876.0,9725.0,50658.0,52.0,19317984
760,2020-10-22,196004,4902,2961562.0,34466.0,6163.0,98.0,,141089.0,3254.0,778.0,2513.0,923.0,,23455.0,21260.0,13206.0,,,,10354.0,939.0,9755.0,51169.0,52.0,19317984
761,2020-10-21,191102,4848,2927096.0,37025.0,6065.0,69.0,,137835.0,3440.0,766.0,2296.0,949.0,,20593.0,22388.0,14637.0,,,,10250.0,773.0,9808.0,50162.0,51.0,19317984
762,2020-10-20,186254,3400,2890071.0,29845.0,5996.0,65.0,,134395.0,2313.0,768.0,2514.0,1241.0,,20352.0,19172.0,10228.0,445.0,,,10266.0,827.0,9880.0,50285.0,16.0,19317984
763,2020-10-19,182854,2466,2860226.0,8040.0,5931.0,59.0,,132082.0,1188.0,757.0,1227.0,,,20968.0,5681.0,2359.0,,,,10296.0,322.0,9678.0,47407.0,48.0,19317984
764,2020-10-18,180388,3920,2852186.0,19507.0,5872.0,60.0,,130894.0,1338.0,749.0,1597.0,,,20301.0,11530.0,7977.0,,,,9984.0,565.0,9583.0,46475.0,45.0,19317984
765,2020-10-17,176468,3952,2832679.0,31767.0,5812.0,63.0,,129556.0,2480.0,745.0,2416.0,897.0,,18748.0,18564.0,13203.0,,,,9802.0,871.0,9308.0,44154.0,46.0,19317984
766,2020-10-16,172516,4026,2800912.0,30431.0,5749.0,75.0,,127076.0,2067.0,726.0,2235.0,1182.0,,17874.0,18337.0,11988.0,106.0,,,9838.0,742.0,9155.0,42079.0,45.0,19317984
767,2020-10-15,168490,4013,2770481.0,29857.0,5674.0,73.0,,125009.0,2295.0,721.0,2313.0,1197.0,,17190.0,17575.0,12081.0,211.0,,,9611.0,691.0,8986.0,40136.0,43.0,19317984
768,2020-10-14,164477,4016,2740624.0,31318.0,5601.0,66.0,,122714.0,2199.0,686.0,2256.0,1088.0,,15843.0,18899.0,12419.0,,,,9439.0,894.0,8959.0,36250.0,43.0,19317984
769,2020-10-13,160461,3109,2709306.0,26718.0,5535.0,68.0,,120515.0,1603.0,651.0,2320.0,1502.0,,15306.0,16933.0,9785.0,,,,9399.0,770.0,8886.0,34496.0,23.0,19317984
770,2020-10-12,157352,2069,2682588.0,10051.0,5467.0,56.0,,118912.0,970.0,628.0,1197.0,,,14446.0,6605.0,3446.0,,,,9365.0,246.0,8866.0,31314.0,9.0,19317984
771,2020-10-11,155283,2880,2672537.0,15709.0,5411.0,53.0,,117942.0,1314.0,628.0,1574.0,,,13894.0,9160.0,6549.0,,,,9112.0,431.0,8608.0,29536.0,9.0,19317984
772,2020-10-10,152403,3517,2656828.0,29284.0,5358.0,59.0,,116628.0,1836.0,629.0,1980.0,1290.0,,13247.0,16924.0,12360.0,,,,8854.0,571.0,8464.0,27472.0,9.0,19317984
773,2020-10-09,148886,3186,2627544.0,29282.0,5299.0,52.0,,114792.0,1680.0,613.0,2164.0,1438.0,,12935.0,17286.0,11996.0,,,,8772.0,653.0,8418.0,27009.0,9.0,19317984
774,2020-10-08,145700,3130,2598262.0,30191.0,5247.0,44.0,,113112.0,1548.0,607.0,1865.0,2421.0,,13325.0,18626.0,11565.0,,,,8491.0,584.0,7989.0,25603.0,9.0,19317984
775,2020-10-07,142570,2958,2568071.0,27849.0,5203.0,82.0,,111564.0,1666.0,612.0,1903.0,2339.0,,11965.0,17351.0,10463.0,35.0,,,8303.0,553.0,7889.0,24600.0,9.0,19317984
776,2020-10-06,139612,2121,2540222.0,23476.0,5121.0,73.0,,109898.0,1372.0,608.0,1858.0,1312.0,,11433.0,14771.0,8705.0,,,,8097.0,518.0,7834.0,23695.0,9.0,19317984
777,2020-10-05,137491,1591,2516746.0,6537.0,5048.0,45.0,,108526.0,391.0,592.0,1059.0,,,11283.0,4454.0,2083.0,,,,8001.0,249.0,7629.0,23014.0,28.0,19317984
778,2020-10-04,135900,1835,2510209.0,13770.0,5003.0,56.0,,108135.0,1077.0,598.0,1118.0,,,11378.0,8720.0,5050.0,,,,7826.0,396.0,7591.0,23334.0,55.0,19317984
779,2020-10-03,134065,2064,2496439.0,24940.0,4947.0,32.0,,107058.0,1476.0,583.0,1499.0,843.0,,10817.0,15455.0,9392.0,93.0,,,7734.0,533.0,7516.0,23237.0,28.0,19317984
780,2020-10-02,132001,2343,2471499.0,26011.0,4915.0,53.0,,105582.0,1588.0,571.0,1379.0,839.0,,10697.0,15436.0,10575.0,,,,7795.0,569.0,7452.0,23138.0,28.0,19317984
781,2020-10-01,129658,2086,2445488.0,25797.0,4862.0,37.0,,103994.0,1518.0,557.0,1366.0,645.0,,8169.0,16991.0,8806.0,,,,7617.0,509.0,6497.0,22844.0,2.0,19317984
782,2020-09-30,127572,2158,2419691.0,26021.0,4825.0,33.0,,102476.0,1840.0,550.0,1254.0,632.0,,10677.0,16233.0,9788.0,,,,7496.0,674.0,7348.0,22986.0,28.0,19317984
783,2020-09-29,125414,1470,2393670.0,21330.0,4792.0,44.0,,100636.0,1292.0,551.0,1219.0,602.0,,10435.0,12992.0,8338.0,,,,7527.0,512.0,7341.0,23816.0,179.0,19317984
784,2020-09-28,123944,1271,2372340.0,6162.0,4748.0,30.0,,99344.0,737.0,557.0,632.0,,,1031.0,4306.0,1856.0,,,,7528.0,246.0,7395.0,24136.0,179.0,19317984
785,2020-09-27,122673,1438,2366178.0,13528.0,4718.0,31.0,,98607.0,1053.0,535.0,961.0,,,10058.0,7909.0,5619.0,,,,7408.0,346.0,7200.0,24602.0,179.0,19317984
786,2020-09-26,121235,1552,2352650.0,24328.0,4687.0,54.0,,97554.0,1396.0,512.0,1306.0,555.0,,9638.0,14748.0,9483.0,97.0,,,7249.0,633.0,7278.0,24124.0,179.0,19317984
787,2020-09-25,119683,1629,2328322.0,25494.0,4633.0,42.0,,96158.0,1281.0,508.0,1145.0,561.0,,9352.0,15879.0,9615.0,,,,7245.0,600.0,7004.0,23850.0,179.0,19317984
788,2020-09-24,118054,1639,2302828.0,24703.0,4591.0,41.0,,94877.0,1319.0,506.0,1238.0,575.0,,9324.0,15314.0,8964.0,425.0,,,7136.0,482.0,6953.0,23769.0,179.0,19317984
789,2020-09-23,116415,1767,2278125.0,24745.0,4550.0,47.0,,93558.0,1389.0,498.0,1011.0,543.0,,8917.0,15165.0,9379.0,201.0,,,7061.0,681.0,6959.0,23442.0,179.0,19317984
790,2020-09-22,114648,1059,2253380.0,21978.0,4503.0,45.0,,92169.0,1520.0,496.0,1070.0,748.0,,11090.0,13773.0,8205.0,,,,7119.0,599.0,7566.0,34393.0,8.0,19317984
791,2020-09-21,113589,808,2231402.0,7940.0,4458.0,23.0,,90649.0,878.0,464.0,611.0,,,11228.0,4264.0,2084.0,1592.0,,,7240.0,232.0,6829.0,33810.0,7.0,19317984
792,2020-09-20,112781,1231,2223462.0,13391.0,4435.0,33.0,,89771.0,652.0,470.0,802.0,,,12160.0,7937.0,5454.0,,,,7120.0,359.0,6752.0,39130.0,7.0,19317984
793,2020-09-19,111550,1333,2210071.0,24148.0,4402.0,42.0,,89119.0,884.0,461.0,1132.0,572.0,,11845.0,14305.0,8725.0,1118.0,,,6996.0,665.0,6013.0,38818.0,7.0,19317984
794,2020-09-18,110217,1527,2185923.0,25254.0,4360.0,48.0,,88235.0,539.0,447.0,1087.0,578.0,,11684.0,16065.0,9189.0,,,,7081.0,581.0,5962.0,38999.0,8.0,19317984
795,2020-09-17,108690,1679,2160669.0,24125.0,4312.0,27.0,,87696.0,537.0,460.0,1164.0,575.0,,11540.0,15292.0,8733.0,100.0,,11374.0,6960.0,478.0,5807.0,38167.0,7.0,19317984
796,2020-09-16,107011,1713,2136544.0,26520.0,4285.0,49.0,,87159.0,534.0,471.0,1157.0,563.0,,11164.0,16542.0,9449.0,529.0,,11374.0,6854.0,714.0,5782.0,37206.0,8.0,19317984
797,2020-09-15,105298,1111,2110024.0,21049.0,4236.0,51.0,,86625.0,531.0,460.0,1032.0,691.0,,10879.0,12767.0,8327.0,,,11374.0,6881.0,591.0,5748.0,37014.0,5.0,19317984
798,2020-09-14,104187,692,2088975.0,7331.0,4185.0,22.0,,86094.0,615.0,456.0,609.0,,,10847.0,4854.0,2477.0,,,11374.0,7134.0,201.0,5878.0,36711.0,5.0,19317984
799,2020-09-13,103495,1109,2081644.0,14784.0,4163.0,36.0,,85479.0,566.0,465.0,784.0,,,10835.0,8978.0,5806.0,,,11283.0,7052.0,364.0,5780.0,37409.0,5.0,19317984
800,2020-09-12,102386,1311,2066860.0,24939.0,4127.0,27.0,,84913.0,566.0,467.0,1232.0,533.0,,10836.0,14782.0,10157.0,,,11052.0,7027.0,507.0,5733.0,36970.0,12.0,19317984
801,2020-09-11,101075,1391,2041921.0,26149.0,4100.0,35.0,,84347.0,563.0,478.0,1051.0,508.0,,10772.0,14415.0,11734.0,,,12568.0,7125.0,534.0,5754.0,33129.0,12.0,19317984
802,2020-09-10,99684,1380,2015772.0,25185.0,4065.0,47.0,,83784.0,567.0,459.0,1016.0,592.0,,10370.0,14940.0,10245.0,,,12568.0,7133.0,760.0,5940.0,35488.0,12.0,19317984
803,2020-09-09,98304,1271,1990587.0,24297.0,4018.0,51.0,,83217.0,488.0,459.0,997.0,658.0,,10215.0,15142.0,8901.0,254.0,,12557.0,7137.0,642.0,6035.0,34412.0,11.0,19317984
804,2020-09-08,97033,1136,1966290.0,20552.0,3967.0,41.0,,82729.0,1171.0,460.0,903.0,794.0,,10257.0,12455.0,8097.0,,,12590.0,7199.0,618.0,6171.0,34260.0,45.0,19317984
805,2020-09-07,95897,883,1945738.0,7247.0,3926.0,33.0,,81558.0,425.0,465.0,546.0,,,10100.0,4613.0,2634.0,,,12339.0,7325.0,239.0,6115.0,33865.0,45.0,19317984
806,2020-09-06,95014,1150,1938491.0,14871.0,3893.0,43.0,,81133.0,835.0,474.0,866.0,,,9675.0,9021.0,5850.0,,,12228.0,7287.0,431.0,5922.0,35130.0,45.0,19317984
807,2020-09-05,93864,1269,1923620.0,22380.0,3850.0,38.0,,80298.0,1189.0,476.0,1013.0,521.0,,9701.0,13081.0,9299.0,,,12123.0,7237.0,545.0,5975.0,35177.0,45.0,19317984
808,2020-09-04,92595,1339,1901240.0,25177.0,3812.0,47.0,,79109.0,1046.0,485.0,1009.0,524.0,,9519.0,14781.0,10396.0,,,11868.0,7396.0,534.0,6054.0,34952.0,71.0,19317984
809,2020-09-03,91256,1365,1876063.0,23975.0,3765.0,44.0,,78063.0,1732.0,503.0,1026.0,481.0,,9655.0,14760.0,9213.0,2.0,,11619.0,7288.0,751.0,5988.0,34217.0,45.0,19317984
810,2020-09-02,89891,1298,1852088.0,26816.0,3721.0,40.0,,76331.0,756.0,519.0,990.0,605.0,,9836.0,16521.0,10022.0,273.0,,11392.0,7147.0,675.0,5848.0,33553.0,45.0,19317984
811,2020-09-01,88593,1053,1825272.0,22326.0,3681.0,60.0,,75575.0,1743.0,522.0,960.0,701.0,,9294.0,13517.0,8803.0,6.0,,11175.0,7164.0,586.0,5880.0,32434.0,71.0,19317984
812,2020-08-31,87540,755,1802946.0,7313.0,3621.0,43.0,,73832.0,621.0,506.0,645.0,,,8972.0,4347.0,2596.0,370.0,,10833.0,7447.0,183.0,5847.0,32891.0,71.0,19317984
813,2020-08-30,86785,952,1795633.0,14670.0,3578.0,39.0,,73211.0,833.0,492.0,742.0,,,9132.0,7904.0,6766.0,,,10785.0,7213.0,454.0,5839.0,32955.0,71.0,19317984
814,2020-08-29,85833,1365,1780963.0,24043.0,3539.0,32.0,,72378.0,980.0,490.0,1113.0,590.0,,8982.0,13352.0,10691.0,,,10618.0,7225.0,651.0,5748.0,32968.0,72.0,19317984
815,2020-08-28,84468,1318,1756920.0,26500.0,3507.0,48.0,,71398.0,1120.0,497.0,946.0,514.0,,8797.0,14319.0,11740.0,441.0,,10344.0,7325.0,645.0,5713.0,30877.0,31.0,19317984
816,2020-08-27,83150,1504,1730420.0,25052.0,3459.0,38.0,,70278.0,1178.0,492.0,1014.0,572.0,,11351.0,14151.0,10901.0,,,10130.0,7288.0,583.0,5654.0,30770.0,31.0,19317984
817,2020-08-26,81646,1256,1705368.0,25754.0,3421.0,54.0,,69100.0,1396.0,502.0,1021.0,599.0,,11245.0,14886.0,10434.0,434.0,,9911.0,7205.0,572.0,5522.0,31364.0,36.0,19317984
818,2020-08-25,80390,1060,1679614.0,20479.0,3367.0,58.0,,67704.0,901.0,490.0,1010.0,738.0,,10686.0,11764.0,8715.0,,,9593.0,7268.0,732.0,5562.0,30962.0,33.0,19317984
819,2020-08-24,79330,825,1659135.0,6491.0,3309.0,37.0,,66803.0,693.0,494.0,654.0,,,10742.0,4493.0,1967.0,31.0,,9574.0,7410.0,285.0,5433.0,29404.0,37.0,19317984
820,2020-08-23,78505,961,1652644.0,13274.0,3272.0,39.0,,66110.0,625.0,480.0,760.0,,,10929.0,7415.0,5859.0,,,9429.0,7370.0,426.0,5677.0,29526.0,37.0,19317984
821,2020-08-22,77544,1189,1639370.0,22992.0,3233.0,37.0,,65485.0,1668.0,504.0,1127.0,583.0,,10744.0,13593.0,9398.0,1.0,,9309.0,7202.0,704.0,5582.0,30403.0,36.0,19317984
822,2020-08-21,76355,1392,1616378.0,25363.0,3196.0,42.0,,63817.0,975.0,497.0,961.0,592.0,,10599.0,14242.0,11121.0,,,8991.0,7303.0,766.0,5601.0,30166.0,10.0,19317984
823,2020-08-20,74963,1346,1591015.0,24383.0,3154.0,48.0,,62842.0,1881.0,489.0,1015.0,641.0,,10277.0,13762.0,10561.0,60.0,,8820.0,7198.0,913.0,5605.0,29058.0,9.0,19317984
824,2020-08-19,73617,1409,1566632.0,24538.0,3106.0,32.0,,60961.0,1311.0,480.0,1056.0,807.0,,9865.0,14542.0,9765.0,231.0,,8551.0,7067.0,624.0,5603.0,27776.0,9.0,19317984
